Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Signamax,SCM-1LC-C-A-WH,1-Port LC (2 Fiber) SM, $14.30 , $6.65 ,54%, $7.78 ,46%, $7.84 ,US,1 Year
Signamax,SCM-1LC-C-WH,1-Port LC (2 Fiber) SM, $14.00 , $6.51 ,54%, $7.61 ,46%, $7.67 ,US,1 Year
Signamax,SCM-1LC-G,1-Port LC (2 Fiber) OM3/OM4, $13.50 , $6.28 ,54%, $7.34 ,46%, $7.40 ,US,1 Year
Signamax,SCM-1LC-G-WH,1-Port LC (2 Fiber) OM3/OM4, $13.50 , $6.28 ,54%, $7.34 ,46%, $7.40 ,US,1 Year
Signamax,SCM-1LC-WH,1-Port LC (2 Fiber) MM, $10.20 , $4.74 ,54%, $5.55 ,46%, $5.59 ,US,1 Year
Signamax,SCM-1-MCU,"1-port multimedia module,", $1.50 , $0.70 ,54%, $0.82 ,46%, $0.82 ,US,1 Year
Signamax,SCM-1-MCU-WH,"1-port multimedia module,", $1.50 , $0.70 ,54%, $0.82 ,46%, $0.82 ,US,1 Year
Signamax,SCM-1MTRJ,1-Port MT-RJ (2 Fiber) MM, $6.10 , $2.84 ,54%, $3.32 ,46%, $3.34 ,US,1 Year
Signamax,SCM-1MTRJ-A,1-Port MT-RJ (2 Fiber) MM, $6.30 , $2.93 ,54%, $3.43 ,46%, $3.45 ,US,1 Year
Signamax,SCM-1MTRJ-A-WH,1-Port MTRJ (2 Fiber) MM, $6.30 , $2.93 ,54%, $3.43 ,46%, $3.45 ,US,1 Year
Signamax,SCM-1MTRJ-WH,1-Port MTRJ (2 Fiber) MM, $6.10 , $2.84 ,54%, $3.32 ,46%, $3.34 ,US,1 Year
Signamax,SCM-1RCA,1-Port RCA Feed-Thru Module, $4.10 , $1.91 ,54%, $2.23 ,46%, $2.25 ,US,1 Year
Signamax,SCM-1RCA-A,1-Port RCA Feed-Thru Module, $4.40 , $2.05 ,54%, $2.39 ,46%, $2.41 ,US,1 Year
Signamax,SCM-1RCA-A-WH,1-Port RCA Feed-Thru Module, $4.40 , $2.05 ,54%, $2.39 ,46%, $2.41 ,US,1 Year
Signamax,SCM-1RCAS,1-Port RCA Solder Module, $3.40 , $1.58 ,54%, $1.85 ,46%, $1.86 ,US,1 Year
Signamax,SCM-1RCAS-A,1-Port RCA Solder Module, $3.60 , $1.67 ,54%, $1.96 ,46%, $1.97 ,US,1 Year
Signamax,SCM-1RCAS-A-WH,1-Port RCA Solder Module, $3.60 , $1.67 ,54%, $1.96 ,46%, $1.97 ,US,1 Year
Signamax,SCM-1RCAS-WH,1-Port RCA Solder Module, $3.40 , $1.58 ,54%, $1.85 ,46%, $1.86 ,US,1 Year
Signamax,SCM-1RCA-WH,1-Port RCA Feed-Thru Module, $4.10 , $1.91 ,54%, $2.23 ,46%, $2.25 ,US,1 Year
Signamax,SCM-1SVHSF,1-Port SVHS Feed-Thru Module, $6.40 , $2.98 ,54%, $3.48 ,46%, $3.51 ,US,1 Year
Signamax,SCM-1SVHSF-A,1-Port SVHS Feed-Thru Module, $6.70 , $3.12 ,54%, $3.64 ,46%, $3.67 ,US,1 Year
Signamax,SCM-1SVHSF-A-WH,1-Port SVHS Feed-Thru Module, $6.70 , $3.12 ,54%, $3.64 ,46%, $3.67 ,US,1 Year
Signamax,SCM-1SVHSF-WH,1-Port SVHS Feed-Thru Module, $6.40 , $2.98 ,54%, $3.48 ,46%, $3.51 ,US,1 Year
Signamax,SCM-1USB,1-Port USB Feed-Thru Module, $9.60 , $4.46 ,54%, $5.22 ,46%, $5.26 ,US,1 Year
Signamax,SCM-1USB-WH,1-Port USB Feed-Thru Module, $9.60 , $4.46 ,54%, $5.22 ,46%, $5.26 ,US,1 Year
Signamax,SCM-1VGA,1-Port SVGA HD-15 Feed Thru, $16.00 , $7.44 ,54%, $8.70 ,46%, $8.77 ,US,1 Year
Signamax,SCM-1VGATB,1-PORT SVGA HD15 FEMALE-TO-, $60.00 , $27.90 ,54%, $32.63 ,46%, $32.88 ,US,1 Year
Signamax,SCM-1VGATB-WH,1-PORT SVGA HD15 FEMALE-TO-, $60.00 , $27.90 ,54%, $32.63 ,46%, $32.88 ,US,1 Year
Signamax,SCM-1VGA-WH,1-Port SVGA HD-15 Feed Thru, $16.00 , $7.44 ,54%, $8.70 ,46%, $8.77 ,US,1 Year
Signamax,SCM-2BNC,2-Port BNC Module, $7.00 , $3.26 ,54%, $3.81 ,46%, $3.84 ,US,1 Year
Signamax,SCM-2BNC-A,2-Port BNC Module, $11.60 , $5.39 ,54%, $6.31 ,46%, $6.36 ,US,1 Year
Signamax,SCM-2BNC-A-WH,2-Port BNC Module, $11.60 , $5.39 ,54%, $6.31 ,46%, $6.36 ,US,1 Year
Signamax,SCM-2BNC-WH,2-Port BNC Module, $7.00 , $3.26 ,54%, $3.81 ,46%, $3.84 ,US,1 Year
Signamax,SCM-2F,2-Port F-Type Module, $3.00 , $1.40 ,54%, $1.63 ,46%, $1.64 ,US,1 Year
Signamax,SCM-2F-A,2-Port F-Type Module, $4.30 , $2.00 ,54%, $2.34 ,46%, $2.36 ,US,1 Year
Signamax,SCM-2F-A-WH,2-Port F-Type Module, $4.30 , $2.00 ,54%, $2.34 ,46%, $2.36 ,US,1 Year
Signamax,SCM-2FBNC,2-Port F/BNC Module, $5.20 , $2.42 ,54%, $2.83 ,46%, $2.85 ,US,1 Year
Signamax,SCM-2FBNC-A,2-Port F/BNC Module, $5.50 , $2.56 ,54%, $2.99 ,46%, $3.01 ,US,1 Year
Signamax,SCM-2FBNC-A-WH,2-Port F/BNC Module, $5.50 , $2.56 ,54%, $2.99 ,46%, $3.01 ,US,1 Year
Signamax,SCM-2FBNC-WH,2-Port F/BNC Module, $5.20 , $2.42 ,54%, $2.83 ,46%, $2.85 ,US,1 Year
Signamax,SCM-2F-WH,2-Port F-Type Module, $3.00 , $1.40 ,54%, $1.63 ,46%, $1.64 ,US,1 Year
Signamax,SCM-2LC,2-Port LC (4 Fiber) MM, $16.20 , $7.53 ,54%, $8.81 ,46%, $8.88 ,US,1 Year
Signamax,SCM-2LC-A,2-Port LC (4 Fiber) MM, $16.60 , $7.72 ,54%, $9.03 ,46%, $9.10 ,US,1 Year
Signamax,SCM-2LCA-C-WH,4-Fiber LC-APC Single Mode, $24.60 , $11.44 ,54%, $13.38 ,46%, $13.48 ,US,1 Year
Signamax,SCM-2LC-A-WH,2-Port LC (4 Fiber) MM, $16.60 , $7.72 ,54%, $9.03 ,46%, $9.10 ,US,1 Year
Signamax,SCM-2LC-C,2-Port LC (4 Fiber) SM, $24.60 , $11.44 ,54%, $13.38 ,46%, $13.48 ,US,1 Year
Signamax,SCM-2LC-C-A,2-Port LC (4 Fiber) SM, $25.00 , $11.63 ,54%, $13.60 ,46%, $13.70 ,US,1 Year
Signamax,SCM-2LC-C-A-WH,2-Port LC (4 Fiber) SM, $25.00 , $11.63 ,54%, $13.60 ,46%, $13.70 ,US,1 Year
Signamax,SCM-2LC-C-WH,2-Port LC (4 Fiber) SM, $24.60 , $11.44 ,54%, $13.38 ,46%, $13.48 ,US,1 Year
Signamax,SCM-2LC-G,4-Fiber LC OM3/OM4 Connector, $24.60 , $11.44 ,54%, $13.38 ,46%, $13.48 ,US,1 Year
Signamax,SCM-2LC-G-WH,4-Fiber LC OM3/OM4 Connector, $24.60 , $11.44 ,54%, $13.38 ,46%, $13.48 ,US,1 Year
Signamax,SCM-2LC-WH,2-Port LC (4 Fiber) MM, $16.20 , $7.53 ,54%, $8.81 ,46%, $8.88 ,US,1 Year
Signamax,SCM-2-MCU,"2-port multimedia module,", $1.50 , $0.70 ,54%, $0.82 ,46%, $0.82 ,US,1 Year
Signamax,SCM-2-MCU-WH,"2-port multimedia module,", $1.50 , $0.70 ,54%, $0.82 ,46%, $0.82 ,US,1 Year
Signamax,SCM-2MTRJ,2-Port MT-RJ (4 Fiber) MM, $10.20 , $4.74 ,54%, $5.55 ,46%, $5.59 ,US,1 Year
Signamax,SCM-2MTRJ-A,2-Port MT-RJ (4 Fiber) MM, $10.40 , $4.84 ,54%, $5.66 ,46%, $5.70 ,US,1 Year
Signamax,SCM-2MTRJ-A-WH,2-Port MTRJ (4 Fiber) MM, $10.40 , $4.84 ,54%, $5.66 ,46%, $5.70 ,US,1 Year
Signamax,SCM-2MTRJ-WH,2-Port MTRJ (4 Fiber) MM, $10.20 , $4.74 ,54%, $5.55 ,46%, $5.59 ,US,1 Year
Signamax,SCM-2RBA,2-Port 3-Way Binding Post, $8.00 , $3.72 ,54%, $4.35 ,46%, $4.38 ,US,1 Year
Signamax,SCM-2RBA-A,2-Port 3-Way Binding Post, $8.30 , $3.86 ,54%, $4.51 ,46%, $4.55 ,US,1 Year
Signamax,SCM-2RBA-A-WH,2-Port 3-Way Binding Post, $8.30 , $3.86 ,54%, $4.51 ,46%, $4.55 ,US,1 Year
Signamax,SCM-2RBA-WH,2-Port 3-Way Binding Post, $8.00 , $3.72 ,54%, $4.35 ,46%, $4.38 ,US,1 Year
Signamax,SCM-2RCA,2-Port RCA Feed-Thru Module, $6.80 , $3.16 ,54%, $3.70 ,46%, $3.73 ,US,1 Year
Signamax,SCM-2RCA-A,2-Port RCA Feed-Thru Module, $7.10 , $3.30 ,54%, $3.86 ,46%, $3.89 ,US,1 Year
Signamax,SCM-2RCA-A-WH,2-Port RCA Feed-Thru Module, $7.10 , $3.30 ,54%, $3.86 ,46%, $3.89 ,US,1 Year
Signamax,SCM-2RCAS,2-Port RCA Solder Module, $5.20 , $2.42 ,54%, $2.83 ,46%, $2.85 ,US,1 Year
Signamax,SCM-2RCAS-A,2-Port RCA Solder Module, $5.50 , $2.56 ,54%, $2.99 ,46%, $3.01 ,US,1 Year
Signamax,SCM-2RCAS-A-WH,2-Port RCA Solder Module, $5.50 , $2.56 ,54%, $2.99 ,46%, $3.01 ,US,1 Year
Signamax,SCM-2RCAS-WH,2-Port RCA Solder Module, $5.20 , $2.42 ,54%, $2.83 ,46%, $2.85 ,US,1 Year
Signamax,SCM-2RCA-WH,2-Port RCA Feed-Thru Module, $6.80 , $3.16 ,54%, $3.70 ,46%, $3.73 ,US,1 Year
Signamax,SCM-2RS-WR,2-Port RCA (White/Red) Solder, $5.80 , $2.70 ,54%, $3.15 ,46%, $3.18 ,US,1 Year
Signamax,SCM-2R-WR-WH,2-Port RCA (White/Red) Feed-, $6.80 , $3.16 ,54%, $3.70 ,46%, $3.73 ,US,1 Year
Signamax,SCM-2SC,2-Port SC (2 Fiber) MM, $8.30 , $3.86 ,54%, $4.51 ,46%, $4.55 ,US,1 Year
Signamax,SCM-2SC-A,2-Port SC (2 Fiber) MM, $8.70 , $4.05 ,54%, $4.73 ,46%, $4.77 ,US,1 Year
Signamax,SCM-2SCA-C,2-Fiber SC APC SM Connector, $10.30 , $4.79 ,54%, $5.60 ,46%, $5.64 ,US,1 Year
Signamax,SCM-2SCA-C-WH,2-Fiber SC APC SM Connector, $10.30 , $4.79 ,54%, $5.60 ,46%, $5.64 ,US,1 Year
Signamax,SCM-2SC-A-WH,2-Port SC (2 Fiber) MM, $8.70 , $4.05 ,54%, $4.73 ,46%, $4.77 ,US,1 Year
Signamax,SCM-2SC-C,2-Port SC (2 Fiber) SM, $9.90 , $4.60 ,54%, $5.38 ,46%, $5.42 ,US,1 Year
Signamax,SCM-2SC-C-A,2-Port SC (2 Fiber) SM, $10.30 , $4.79 ,54%, $5.60 ,46%, $5.64 ,US,1 Year
Signamax,SCM-2SC-C-A-WH,2-Port SC (2 Fiber) SM, $10.30 , $4.79 ,54%, $5.60 ,46%, $5.64 ,US,1 Year
Signamax,SCM-2SC-C-WH,2-Port SC (2 Fiber) SM, $9.90 , $4.60 ,54%, $5.38 ,46%, $5.42 ,US,1 Year
Signamax,SCM-2SC-G,2-fiber SC OM3/OM4 connector, $13.70 , $6.37 ,54%, $7.45 ,46%, $7.51 ,US,1 Year
Signamax,SCM-2SC-G-WH,2-fiber SC OM3/OM4 connector, $13.70 , $6.37 ,54%, $7.45 ,46%, $7.51 ,US,1 Year
Signamax,SCM-2SC-WH,2-Port SC (2 Fiber) MM, $8.30 , $3.86 ,54%, $4.51 ,46%, $4.55 ,US,1 Year
Signamax,SCM-2ST,2-Port ST (2 Fiber) MM, $8.00 , $3.72 ,54%, $4.35 ,46%, $4.38 ,US,1 Year
Signamax,SCM-2ST-A,2-Port ST (2 Fiber) MM, $8.50 , $3.95 ,54%, $4.62 ,46%, $4.66 ,US,1 Year
Signamax,SCM-2ST-A-WH,2-Port ST (2 Fiber) MM, $8.50 , $3.95 ,54%, $4.62 ,46%, $4.66 ,US,1 Year
Signamax,SCM-2ST-C,2-Port ST (2 Fiber) SM, $10.60 , $4.93 ,54%, $5.76 ,46%, $5.81 ,US,1 Year
Signamax,SCM-2ST-C-A,2-Port ST (2 Fiber) SM, $11.00 , $5.12 ,54%, $5.98 ,46%, $6.03 ,US,1 Year
Signamax,SCM-2ST-C-A-WH,2-Port ST (2 Fiber) SM, $11.00 , $5.12 ,54%, $5.98 ,46%, $6.03 ,US,1 Year
Signamax,SCM-2ST-C-WH,2-Port ST (2 Fiber) SM, $10.60 , $4.93 ,54%, $5.76 ,46%, $5.81 ,US,1 Year
Signamax,SCM-2ST-WH,2-Port ST (2 Fiber) MM, $8.00 , $3.72 ,54%, $4.35 ,46%, $4.38 ,US,1 Year
Signamax,SCM-2SVHSF,2-Port SVHS Feed-Thru Module, $11.40 , $5.30 ,54%, $6.20 ,46%, $6.25 ,US,1 Year
Signamax,SCM-2SVHSF-A,2-Port SVHS Feed-Thru Module, $11.60 , $5.39 ,54%, $6.31 ,46%, $6.36 ,US,1 Year
Signamax,SCM-2SVHSF-A-WH,2-Port SVHS Feed-Thru, $11.60 , $5.39 ,54%, $6.31 ,46%, $6.36 ,US,1 Year
Signamax,SCM-2SVHSF-WH,2-Port SVHS Feed-Thru Module, $11.40 , $5.30 ,54%, $6.20 ,46%, $6.25 ,US,1 Year
Signamax,SCM-2USB,2-Port USB Feed-Thru Module, $17.90 , $8.32 ,54%, $9.74 ,46%, $9.81 ,US,1 Year
Signamax,SCM-2USB-WH,2-Port USB Feed-Thru Module, $17.90 , $8.32 ,54%, $9.74 ,46%, $9.81 ,US,1 Year
Signamax,SCM-3RCAS,3-Port RCA Solder Module, $8.00 , $3.72 ,54%, $4.35 ,46%, $4.38 ,US,1 Year
Signamax,SCM-3RCAS-A,3-Port RCA Solder Module, $7.50 , $3.49 ,54%, $4.08 ,46%, $4.11 ,US,1 Year
Signamax,SCM-3RCAS-A-WH,3-Port RCA Solder Module, $7.50 , $3.49 ,54%, $4.08 ,46%, $4.11 ,US,1 Year
Signamax,SCM-3RCAS-WH,3-Port RCA Solder Module, $8.00 , $3.72 ,54%, $4.35 ,46%, $4.38 ,US,1 Year
Signamax,SCM-3R-RWY-WH,3-Port RCA (Red-White-Yellow), $9.40 , $4.37 ,54%, $5.11 ,46%, $5.15 ,US,1 Year
Signamax,SCM-3RS-RGB,3-Port RCA Solder (Rd-Gn-Bu), $7.80 , $3.63 ,54%, $4.24 ,46%, $4.27 ,US,1 Year
Signamax,SCM-3RS-RGB-WH,3-Port RCA Solder (Rd-Gn-Bu), $7.80 , $3.63 ,54%, $4.24 ,46%, $4.27 ,US,1 Year
Signamax,SCM-3RS-RWY,3-Port RCA Solder (Rd-Wh-Ye), $7.80 , $3.63 ,54%, $4.24 ,46%, $4.27 ,US,1 Year
Signamax,SCM-3RS-RWY-WH,3-Port RCA Solder (Rd-Wh-Ye), $7.80 , $3.63 ,54%, $4.24 ,46%, $4.27 ,US,1 Year
Signamax,SCM-BL-2SC,2 Port SC (2 Fiber) MM, $2.10 , $0.97 ,54%, $1.14 ,46%, $1.15 ,US,1 Year
Signamax,SL2M-B,2-Module Rack Mount, $142.00 , $66.03 ,54%, $77.23 ,46%, $77.81 ,US,1 Year
Signamax,SL2M-EC,2-Module Wall Mount Enclosure, $180.60 , $83.98 ,54%, $98.22 ,46%, $98.96 ,US,1 Year
Signamax,SL3M-B,3 Module 1.75x19.00 inch Rack, $146.00 , $67.89 ,54%, $79.40 ,46%, $80.00 ,US,1 Year
Signamax,SPL-720-WH,Sequentially numbered port, $18.00 , $8.37 ,54%, $9.79 ,46%, $9.86 ,US,1 Year
Signamax,T66,1-Position 66 Impact, $85.50 , $39.76 ,54%, $46.50 ,46%, $46.85 ,US,1 Year
Signamax,UFD12-B,72- to 288-Fiber Optical Fiber, $660.00 , $306.90 ,54%, $358.95 ,46%, $361.66 ,US,1 Year
Signamax,UFD12-WH,12-Module Rack Mount Dist., $540.24 , $251.21 ,54%, $293.81 ,46%, $296.03 ,US,1 Year
Signamax,UFD4-B,24- to 96-Fiber Optical Fiber, $494.00 , $229.71 ,54%, $268.67 ,46%, $270.70 ,US,1 Year
Signamax,UFD4-WH,24 to 96 Fiber Optical Fiber, $430.00 , $199.95 ,54%, $233.86 ,46%, $235.63 ,US,1 Year
Signamax,UFE12HD1-B,288-fiber premium rack-mount, $570.00 , $265.05 ,54%, $310.00 ,46%, $312.34 ,US,1 Year
Signamax,UFE1-B-6QH-B,6 QUAD H ADAPTER PLATE TYPE A, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE3F-B,3-Module Rack Mount Fiber, $160.00 , $74.40 ,54%, $87.02 ,46%, $87.68 ,US,1 Year
Signamax,UFE3HD1-B,72-fiber premium rack-mount, $440.00 , $204.60 ,54%, $239.30 ,46%, $241.11 ,US,1 Year
Signamax,UFE3-WH,3-Module Rack Mount, $192.00 , $89.28 ,54%, $104.42 ,46%, $105.21 ,US,1 Year
Signamax,UFE6-B,6-Module Rack Mount, $315.28 , $146.61 ,54%, $171.47 ,46%, $172.76 ,US,1 Year
Signamax,UFE6HD1-B,144-fiber premium rack-mount, $490.00 , $227.85 ,54%, $266.49 ,46%, $268.51 ,US,1 Year
Signamax,UFE6HD1-B-P4D6SD3072,Pre-configured Rack 72-Fiber," $1,700.00 ", $790.50 ,54%, $924.56 ,46%, $931.55 ,US,1 Year
Signamax,UFE9HD1-B,216-fiber premium rack-mount, $550.00 , $255.75 ,54%, $299.12 ,46%, $301.38 ,US,1 Year
Signamax,UFE-B-06FC,6-Fiber (6-Simplex) FC MM, $44.50 , $20.69 ,54%, $24.20 ,46%, $24.38 ,US,1 Year
Signamax,UFE-B-06FC-B,6-Port FC Connector Module, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-06FC-C,6-fiber (6-simplex) FC SM, $47.00 , $21.86 ,54%, $25.56 ,46%, $25.75 ,US,1 Year
Signamax,UFE-B-06LC,6-Port (12 Fiber) LC MM, $51.00 , $23.72 ,54%, $27.74 ,46%, $27.95 ,US,1 Year
Signamax,UFE-B-06LCA-C,12-Fiber (6-Duplex) LC APC SM, $75.50 , $35.11 ,54%, $41.06 ,46%, $41.37 ,US,1 Year
Signamax,UFE-B-06LC-C,6-Port (12 Fiber) LC SM, $75.50 , $35.11 ,54%, $41.06 ,46%, $41.37 ,US,1 Year
Signamax,UFE-B-06LC-G,12-Fiber(6DX)LC MM LOF Adapter, $75.50 , $35.11 ,54%, $41.06 ,46%, $41.37 ,US,1 Year
Signamax,UFE-B-06MTRJ,6-Port (12 Fiber) MT-RJ MM, $28.00 , $13.02 ,54%, $15.23 ,46%, $15.34 ,US,1 Year
Signamax,UFE-B-06SC,6-Port (6 Fiber) SC MM, $32.00 , $14.88 ,54%, $17.40 ,46%, $17.54 ,US,1 Year
Signamax,UFE-B-06SCA-C,6-Port SC APC SM Module, $35.00 , $16.28 ,54%, $19.04 ,46%, $19.18 ,US,1 Year
Signamax,UFE-B-06SC-B,6-Port SC Connector Module, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-06SC-C,6-Port (6 Fiber) SC SM, $35.00 , $16.28 ,54%, $19.04 ,46%, $19.18 ,US,1 Year
Signamax,UFE-B-06SC-G,6-Fiber(6SX)SC MM LOF Adapter, $59.00 , $27.44 ,54%, $32.09 ,46%, $32.33 ,US,1 Year
Signamax,UFE-B-06SCM,6 Port SC Multimode, $23.23 , $10.80 ,54%, $12.63 ,46%, $12.73 ,US,1 Year
Signamax,UFE-B-06ST,6-Port (6 Fiber) ST MM, $26.00 , $12.09 ,54%, $14.14 ,46%, $14.25 ,US,1 Year
Signamax,UFE-B-06ST-B,6-Port ST Blank Module Black, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-06ST-C,6-Port (6 Fiber) ST SM, $34.90 , $16.23 ,54%, $18.98 ,46%, $19.12 ,US,1 Year
Signamax,UFE-B-06ST-G,6-Fiber ST MM LOF Adapter, $31.70 , $14.74 ,54%, $17.24 ,46%, $17.37 ,US,1 Year
Signamax,UFE-B-08FC,8-Port (16 Fiber) FC MM, $55.50 , $25.81 ,54%, $30.18 ,46%, $30.41 ,US,1 Year
Signamax,UFE-B-08FC-B,8-Port FC Connector Module, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-08FC-C,8-fiber (8-simplex) FC SM, $59.00 , $27.44 ,54%, $32.09 ,46%, $32.33 ,US,1 Year
Signamax,UFE-B-08LC,8-Port (16 Fiber) LC MM, $64.50 , $29.99 ,54%, $35.08 ,46%, $35.34 ,US,1 Year
Signamax,UFE-B-08LC-C,8-Port (16 Fiber) LC SM, $97.00 , $45.11 ,54%, $52.75 ,46%, $53.15 ,US,1 Year
Signamax,UFE-B-08LC-G,16-Fiber(8DX)LC MM LOF Adapter, $97.00 , $45.11 ,54%, $52.75 ,46%, $53.15 ,US,1 Year
Signamax,UFE-B-08MTRJ,8-Port (16 Fiber) MT-RJ MM, $35.00 , $16.28 ,54%, $19.04 ,46%, $19.18 ,US,1 Year
Signamax,UFE-B-08SC,8-Port (8 Fiber) SC MM, $39.00 , $18.14 ,54%, $21.21 ,46%, $21.37 ,US,1 Year
Signamax,UFE-B-08SC-B,8-Port SC Connector Module, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-08SC-C,8-Port (8 Fiber) SC SM, $42.60 , $19.81 ,54%, $23.17 ,46%, $23.34 ,US,1 Year
Signamax,UFE-B-08SC-G,8-Fiber(8SX)SC MM LOF Adapter, $76.00 , $35.34 ,54%, $41.33 ,46%, $41.65 ,US,1 Year
Signamax,UFE-B-08SCM,8 Port SC Multimode, $28.31 , $13.16 ,54%, $15.40 ,46%, $15.51 ,US,1 Year
Signamax,UFE-B-08ST,8-Port (8 Fiber) ST MM, $31.20 , $14.51 ,54%, $16.97 ,46%, $17.10 ,US,1 Year
Signamax,UFE-B-08ST-B,8-Port ST Connector Module, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-08ST-C,8-Port (8 Fiber) ST SM, $42.60 , $19.81 ,54%, $23.17 ,46%, $23.34 ,US,1 Year
Signamax,UFE-B-12FC,12-Port FC MM Module, $77.80 , $36.18 ,54%, $42.31 ,46%, $42.63 ,US,1 Year
Signamax,UFE-B-12FC-B,12-Port FC Connector Module, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-12FC-C,12-FIBER (12-SIMPLEX) FC UPC, $82.50 , $38.36 ,54%, $44.87 ,46%, $45.21 ,US,1 Year
Signamax,UFE-B-12LC,24-Fiber (6-Quad)LC MM Adapter, $91.00 , $42.32 ,54%, $49.49 ,46%, $49.87 ,US,1 Year
Signamax,UFE-B-12LCA-C,24-Fiber (6-Quad) LC APC SM, $146.00 , $67.89 ,54%, $79.40 ,46%, $80.00 ,US,1 Year
Signamax,UFE-B-12LC-B,6 Quad LC Adapter Plate, $7.30 , $3.39 ,54%, $3.97 ,46%, $4.00 ,US,1 Year
Signamax,UFE-B-12LC-C,12-Port (24 Fiber) LC SM, $146.00 , $67.89 ,54%, $79.40 ,46%, $80.00 ,US,1 Year
Signamax,UFE-B-12LC-G,24-Fiber(6Q)LC MM LOF Adapter, $146.00 , $67.89 ,54%, $79.40 ,46%, $80.00 ,US,1 Year
Signamax,UFE-B-12SC,12-Port (12 Fiber) SC MM, $39.00 , $18.14 ,54%, $21.21 ,46%, $21.37 ,US,1 Year
Signamax,UFE-B-12SCA-C,12-Port SC APC SM Module, $49.00 , $22.79 ,54%, $26.65 ,46%, $26.85 ,US,1 Year
Signamax,UFE-B-12SC-B,6 SC Duplex Adapter Plate, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-12SC-C,12-Port (12 Fiber) SC SM, $49.00 , $22.79 ,54%, $26.65 ,46%, $26.85 ,US,1 Year
Signamax,UFE-B-12SC-G,12-Fiber(6DX)SC MM LOF Adapter, $76.00 , $35.34 ,54%, $41.33 ,46%, $41.65 ,US,1 Year
Signamax,UFE-B-12SCM,12 Port SC Multimode, $33.31 , $15.49 ,54%, $18.11 ,46%, $18.25 ,US,1 Year
Signamax,UFE-B-12ST,12-Port (12 Fiber) ST MM, $41.00 , $19.07 ,54%, $22.30 ,46%, $22.47 ,US,1 Year
Signamax,UFE-B-12ST-C,12-Port (12 Fiber) ST SM, $58.40 , $27.16 ,54%, $31.76 ,46%, $32.00 ,US,1 Year
Signamax,UFE-B-BL,Blank Module, $7.60 , $3.53 ,54%, $4.13 ,46%, $4.16 ,US,1 Year
Signamax,UFE-B-D6SC-C,6-Fiber (3DX) SC SM LGX, $35.00 , $16.28 ,54%, $19.04 ,46%, $19.18 ,US,1 Year
Signamax,UFE-B-D6SC-G,6-Fiber (3DX) SC M3/OM4 LGX, $42.60 , $19.81 ,54%, $23.17 ,46%, $23.34 ,US,1 Year
Signamax,UFE-B-K6-B,ADAPTER PLATE KEYSTONE 6, $17.02 , $7.91 ,54%, $9.26 ,46%, $9.33 ,US,1 Year
Signamax,UFE-B-K6-KJ458MTC5E,ADAPTER PLATE KJ458MT-C5E x 6, $35.32 , $16.42 ,54%, $19.21 ,46%, $19.35 ,US,1 Year
Signamax,UFE-B-K6-KJ458MTC6AC,ADAPTER PLATE KJ458MT-C6AC x 6, $57.32 , $26.65 ,54%, $31.17 ,46%, $31.41 ,US,1 Year
Signamax,UFE-B-K6-KJ458MTC6C,ADAPTER PLATE KJ458MT-C6C x 6, $44.50 , $20.69 ,54%, $24.20 ,46%, $24.38 ,US,1 Year
Signamax,UFE-B-Q6LC-G,12-Fiber (3QD) OM3/OM4 LC MM, $75.50 , $35.11 ,54%, $41.06 ,46%, $41.37 ,US,1 Year
Signamax,UFE-WH-12SC-B,6 SC Duplex Adapter Plate, $7.30 , $3.39 ,54%, $3.97 ,46%, $4.00 ,US,1 Year
Signamax,UFE-WH-12SC-C,12-Port(12 Fiber) SC SM Module, $49.00 , $22.79 ,54%, $26.65 ,46%, $26.85 ,US,1 Year
Signamax,UFE-WH-12SC-S,12-Port(12 Fiber) SC SM Module, $49.00 , $22.79 ,54%, $26.65 ,46%, $26.85 ,US,1 Year
Signamax,UFE-WH-BL,"Blank Module, Off White", $7.30 , $3.39 ,54%, $3.97 ,46%, $4.00 ,US,1 Year
Signamax,UFS4-B,96-Fiber Slide-Out Splice Tray, $354.00 , $164.61 ,54%, $192.53 ,46%, $193.98 ,US,1 Year
Signamax,UFS8-B,192-Fiber Slide-Out Splice, $470.00 , $218.55 ,54%, $255.61 ,46%, $257.55 ,US,1 Year
